:START_ID,:END_ID,type
15658,5132,REL
15666,477,REL
15674,6108,REL
15682,3813,REL
15690,4772,REL
15698,9610,REL
15706,8325,REL
15714,1406,REL
15722,5595,REL
15730,644,REL
15738,6132,REL
15746,1293,REL
15754,3339,REL
15762,578,REL
15770,5365,REL
15778,6293,REL
15786,2621,REL
15794,406,REL
15802,2025,REL
15810,4037,REL
15818,27,REL
15826,4428,REL
15834,5629,REL
15842,67,REL
15850,8527,REL
15858,5875,REL
15866,4906,REL
15874,8422,REL
15882,4987,REL
15890,2476,REL
15898,7557,REL
15906,8502,REL
15914,9362,REL
15922,1704,REL
15930,1895,REL
15938,8242,REL
15946,2656,REL
15954,7308,REL
15962,9787,REL
15970,8775,REL
15978,8345,REL
15986,1319,REL
15994,2109,REL
16002,2290,REL
16010,4841,REL
16018,7073,REL
16026,2259,REL
16034,119,REL
16042,9167,REL
16050,983,REL
16058,2908,REL
16066,3566,REL
16074,1212,REL
16082,3976,REL
16090,7615,REL
16098,2926,REL
16106,1991,REL
16114,7443,REL
16122,4191,REL
16130,3831,REL
16138,212,REL
16146,5715,REL
16154,4597,REL
16162,7018,REL
16170,7544,REL
16178,8879,REL
16186,3555,REL
16194,3957,REL
16202,1310,REL
16210,6662,REL
16218,4200,REL
16226,2197,REL
16234,9782,REL
16242,9552,REL
16250,3387,REL
16258,1117,REL
16266,5320,REL
16274,5560,REL
16282,567,REL
16290,1174,REL
16298,5996,REL
16306,801,REL
16314,8815,REL
16322,9685,REL
16330,1986,REL
16338,5173,REL
16346,8615,REL
16354,6734,REL
16362,8984,REL
16370,4451,REL
16378,4152,REL
16386,1295,REL
16394,4318,REL
16402,5085,REL
16410,8789,REL
16418,7212,REL
16426,1711,REL
16434,6954,REL
16442,4241,REL
16450,5887,REL
16458,2734,REL
16466,4139,REL
16474,1395,REL
16482,9116,REL
16490,3663,REL
16498,3765,REL
16506,4279,REL
16514,5880,REL
16522,8000,REL
16530,9796,REL
16538,8009,REL
16546,3003,REL
16554,9114,REL
16562,2432,REL
16570,830,REL
16578,3311,REL
16586,8083,REL
16594,1261,REL
16602,940,REL
16610,7017,REL
16618,3467,REL
16626,1180,REL
16634,3139,REL
16642,5532,REL
16650,2443,REL
16658,9176,REL
16666,8243,REL
16674,5169,REL
16682,3075,REL
16690,2099,REL
16698,5779,REL
16706,2528,REL
16714,4186,REL
16722,2506,REL
16730,5559,REL
16738,6900,REL
16746,9193,REL
16754,8630,REL
16762,5001,REL
16770,5955,REL
16778,4662,REL
16786,2118,REL
16794,8250,REL
16802,7002,REL
16810,9226,REL
16818,1131,REL
16826,3704,REL
16834,1596,REL
16842,6241,REL
16850,6348,REL
16858,2350,REL
16866,503,REL
16874,4682,REL
16882,4273,REL
16890,63,REL
16898,5068,REL
16906,8173,REL
16914,8363,REL
16922,9134,REL
16930,698,REL
16938,2726,REL
16946,7966,REL
16954,1841,REL
16962,8485,REL
16970,5065,REL
16978,5761,REL
16986,7470,REL
16994,6226,REL
17002,8265,REL
17010,9865,REL
17018,7171,REL
17026,1575,REL
17034,8198,REL
17042,3029,REL
17050,5634,REL
17058,8016,REL
17066,1758,REL
17074,1087,REL
17082,4584,REL
17090,4017,REL
17098,3017,REL
17106,8834,REL
17114,2782,REL
17122,7428,REL
17130,3497,REL
17138,1096,REL
17146,4885,REL
17154,7676,REL
17162,2441,REL
17170,7600,REL
17178,7922,REL
17186,323,REL
17194,5232,REL
17202,6010,REL
17210,1108,REL
17218,1809,REL
17226,6620,REL
17234,6174,REL
17242,3352,REL
17250,8482,REL
17258,7204,REL
17266,4215,REL
17274,2964,REL
17282,8371,REL
17290,9758,REL
17298,164,REL
17306,109,REL
17314,397,REL
17322,5024,REL
17330,788,REL
17338,2603,REL
17346,3829,REL
17354,4329,REL
17362,9039,REL
17370,1764,REL
17378,8552,REL
17386,9,REL
17394,5919,REL
17402,4826,REL
17410,7991,REL
17418,1955,REL
17426,997,REL
17434,2257,REL
17442,8373,REL
17450,7427,REL
17458,7564,REL
17466,2542,REL
17474,6538,REL
17482,3995,REL
17490,9475,REL
17498,4895,REL
17506,6883,REL
17514,876,REL
17522,5584,REL
17530,3364,REL
17538,2059,REL
17546,2457,REL
17554,1041,REL
17562,5915,REL
17570,7631,REL
17578,3331,REL
17586,434,REL
17594,3855,REL
17602,5416,REL
17610,2629,REL
17618,6074,REL
17626,4093,REL
17634,2580,REL
17642,3912,REL
17650,8835,REL
17658,5793,REL
17666,4881,REL
17674,1078,REL
17682,4765,REL
17690,8629,REL
17698,7584,REL
17706,5393,REL
17714,6756,REL
17722,2400,REL
17730,4778,REL
17738,4561,REL
17746,3789,REL
17754,5799,REL
17762,6261,REL
17770,9988,REL
17778,2850,REL
17786,255,REL
17794,4066,REL
17802,8439,REL
17810,8375,REL
17818,7445,REL
17826,1328,REL
17834,8749,REL
17842,3865,REL
17850,5318,REL
17858,7507,REL
17866,5594,REL
17874,8872,REL
17882,4362,REL
17890,2666,REL
17898,1814,REL
17906,1241,REL
17914,5837,REL
17922,5861,REL
17930,3242,REL
17938,4421,REL
17946,3943,REL
17954,9761,REL
17962,7665,REL
17970,2961,REL
17978,7005,REL
17986,1977,REL
17994,3456,REL
18002,8806,REL
18010,5719,REL
18018,1127,REL
18026,5369,REL
18034,7217,REL
18042,5534,REL
18050,9492,REL
18058,9349,REL
18066,5048,REL
18074,5966,REL
18082,8004,REL
18090,6599,REL
18098,7951,REL
18106,5184,REL
18114,6767,REL
18122,1347,REL
18130,1096,REL
18138,8231,REL
18146,2409,REL
18154,3075,REL
18162,8711,REL
18170,8233,REL
18178,579,REL
18186,4024,REL
18194,8298,REL
18202,3251,REL
18210,9995,REL
18218,8460,REL
18226,5337,REL
18234,2349,REL
18242,7683,REL
18250,9068,REL
18258,2741,REL
18266,9900,REL
18274,7841,REL
18282,9862,REL
18290,8405,REL
18298,1918,REL
18306,6992,REL
18314,7084,REL
18322,5171,REL
18330,6221,REL
18338,1413,REL
18346,4883,REL
18354,5641,REL
18362,797,REL
18370,1233,REL
18378,9496,REL
18386,3851,REL
18394,7520,REL
18402,8415,REL
18410,9420,REL
18418,588,REL
18426,1125,REL
18434,8747,REL
18442,2523,REL
18450,5209,REL
18458,7200,REL
18466,8093,REL
18474,755,REL
18482,3102,REL
18490,6012,REL
18498,4421,REL
18506,8143,REL
18514,6105,REL
18522,4520,REL
18530,8616,REL
18538,9192,REL
18546,5273,REL
18554,3056,REL
18562,4277,REL
18570,8568,REL
18578,5594,REL
18586,6948,REL
18594,6091,REL
18602,9841,REL
18610,2508,REL
18618,5678,REL
18626,5161,REL
18634,2871,REL
18642,3777,REL
18650,1487,REL
18658,8578,REL
18666,4481,REL
18674,9547,REL
18682,8186,REL
18690,492,REL
18698,4638,REL
18706,4460,REL
18714,9522,REL
18722,4610,REL
18730,1009,REL
18738,9121,REL
18746,2676,REL
18754,5035,REL
18762,33,REL
18770,758,REL
18778,3398,REL
18786,2986,REL
18794,7321,REL
18802,5602,REL
18810,1085,REL
18818,2865,REL
18826,4836,REL
18834,8372,REL
18842,2607,REL
18850,5847,REL
18858,3891,REL
18866,8656,REL
18874,5427,REL
18882,9688,REL
18890,7536,REL
18898,4594,REL
18906,1292,REL
18914,6713,REL
18922,2137,REL
18930,107,REL
18938,2171,REL
18946,3012,REL
18954,7585,REL
18962,545,REL
18970,1701,REL
18978,8312,REL
18986,4841,REL
18994,3443,REL
19002,1091,REL
19010,4234,REL
19018,7550,REL
19026,3885,REL
19034,27,REL
19042,9510,REL
19050,1057,REL
19058,5149,REL
19066,2486,REL
19074,9736,REL
19082,9109,REL
19090,8377,REL
19098,5580,REL
19106,3649,REL
19114,1481,REL
19122,2569,REL
19130,9000,REL
19138,3618,REL
19146,8584,REL
19154,6208,REL
19162,8203,REL
19170,3798,REL
19178,79,REL
19186,5170,REL
19194,4518,REL
19202,8610,REL
19210,6181,REL
19218,390,REL
19226,6434,REL
19234,5029,REL
19242,6041,REL
19250,2927,REL
19258,6058,REL
19266,3381,REL
19274,1558,REL
19282,972,REL
19290,1121,REL
19298,7469,REL
19306,8276,REL
19314,1636,REL
19322,349,REL
19330,3095,REL
19338,6984,REL
19346,2409,REL
19354,6857,REL
19362,5956,REL
19370,3179,REL
19378,7904,REL
19386,636,REL
19394,821,REL
19402,6908,REL
19410,7289,REL
19418,9730,REL
19426,1278,REL
19434,2253,REL
19442,8904,REL
19450,8507,REL
19458,826,REL
19466,9498,REL
19474,6271,REL
19482,7363,REL
19490,5407,REL
19498,297,REL
19506,1247,REL
19514,4174,REL
19522,7503,REL
19530,8734,REL
19538,7176,REL
19546,8853,REL
19554,3633,REL
19562,3875,REL
19570,3086,REL
19578,3581,REL
19586,9471,REL
19594,6474,REL
19602,4954,REL
19610,2140,REL
19618,6546,REL
19626,5003,REL
19634,8394,REL
19642,4777,REL
19650,1995,REL
19658,1646,REL
19666,867,REL
19674,1458,REL
19682,2348,REL
19690,2707,REL
19698,8810,REL
19706,8736,REL
19714,8069,REL
19722,6915,REL
19730,4948,REL
19738,9092,REL
19746,7859,REL
19754,8388,REL
19762,8231,REL
19770,1455,REL
19778,9045,REL
19786,803,REL
19794,2340,REL
19802,8094,REL
19810,2858,REL
19818,1239,REL
19826,996,REL
19834,5798,REL
19842,4666,REL
19850,4973,REL
19858,9992,REL
19866,6863,REL
19874,137,REL
19882,4623,REL
19890,4969,REL
19898,621,REL
19906,6327,REL
19914,3532,REL
19922,3498,REL
19930,2643,REL
19938,9826,REL
19946,8180,REL
19954,8811,REL
19962,5891,REL
19970,9050,REL
19978,2579,REL
19986,6384,REL
19994,6784,REL
20002,2682,REL
20010,5997,REL
20018,7032,REL
20026,2802,REL
20034,7506,REL
20042,8643,REL
20050,5348,REL
20058,8551,REL
20066,8532,REL
20074,2034,REL
20082,3849,REL
20090,4771,REL
20098,2705,REL
20106,7921,REL
20114,9606,REL
20122,3194,REL
20130,4268,REL
20138,7294,REL
20146,697,REL
20154,4173,REL
20162,5726,REL
20170,224,REL
20178,8973,REL
20186,2196,REL
20194,2736,REL
20202,8870,REL
20210,7060,REL
20218,139,REL
20226,7612,REL
20234,3889,REL
20242,6686,REL
20250,3588,REL
20258,1608,REL
20266,4806,REL
20274,5530,REL
20282,245,REL
20290,1186,REL
20298,9974,REL
20306,183,REL
20314,9946,REL
20322,4323,REL
20330,2604,REL
20338,649,REL
20346,731,REL
20354,1585,REL
20362,237,REL
20370,4689,REL
20378,9791,REL
20386,8124,REL
20394,7874,REL
20402,2606,REL
20410,3537,REL
20418,3147,REL
20426,6108,REL
20434,3695,REL
20442,2112,REL
20450,1266,REL
20458,3990,REL
20466,1183,REL
20474,5464,REL
20482,5830,REL
20490,7028,REL
20498,2226,REL
20506,8436,REL
20514,214,REL
20522,7484,REL
20530,4186,REL
20538,1133,REL
20546,4254,REL
20554,3281,REL
20562,9831,REL
20570,4512,REL
20578,6048,REL
20586,7898,REL
20594,9294,REL
20602,6965,REL
20610,3768,REL
20618,1345,REL
20626,9139,REL
20634,6009,REL
20642,2931,REL
20650,6600,REL
20658,7011,REL
20666,6525,REL
20674,5214,REL
20682,2131,REL
20690,2960,REL
20698,115,REL
20706,1687,REL
20714,7158,REL
20722,5943,REL
20730,2662,REL
20738,5981,REL
20746,7008,REL
20754,8831,REL
20762,2840,REL
20770,8817,REL
20778,3148,REL
20786,4152,REL
20794,9978,REL
20802,4360,REL
20810,1137,REL
20818,9673,REL
20826,110,REL
20834,7838,REL
20842,8269,REL
20850,740,REL
20858,1375,REL
20866,5749,REL
20874,2902,REL
20882,9940,REL
20890,6584,REL
20898,892,REL
20906,4837,REL
20914,9023,REL
20922,4704,REL
20930,5300,REL
20938,2898,REL
20946,6079,REL
20954,6657,REL
20962,3367,REL
20970,3707,REL
20978,322,REL
20986,3936,REL
20994,1272,REL
21002,5231,REL
21010,9370,REL
21018,3445,REL
21026,4730,REL
21034,7812,REL
21042,178,REL
21050,9001,REL
21058,675,REL
21066,5556,REL
21074,2161,REL
21082,219,REL
21090,9974,REL
21098,2967,REL
21106,9588,REL
21114,8191,REL
21122,2175,REL
21130,1563,REL
21138,5425,REL
21146,850,REL
21154,8713,REL
21162,4943,REL
21170,4278,REL
21178,817,REL
21186,4820,REL
21194,7740,REL
21202,6604,REL
21210,8969,REL
21218,6018,REL
21226,3290,REL
21234,6635,REL
21242,7581,REL
21250,2182,REL
21258,4107,REL
21266,8730,REL
21274,9978,REL
21282,4926,REL
21290,7048,REL
21298,5602,REL
21306,439,REL
21314,8747,REL
21322,4554,REL
21330,1677,REL
21338,8054,REL
21346,2021,REL
21354,9303,REL
21362,9807,REL
21370,5938,REL
21378,3804,REL
21386,5728,REL
21394,5983,REL
21402,1224,REL
21410,2724,REL
21418,6711,REL
21426,248,REL
21434,7021,REL
21442,6446,REL
21450,7451,REL
21458,6214,REL
21466,2649,REL
21474,333,REL
21482,9674,REL
21490,6155,REL
21498,347,REL
21506,7974,REL
21514,4146,REL
21522,4940,REL
21530,1600,REL
21538,9,REL
21546,1285,REL
21554,7097,REL
21562,6934,REL
21570,9778,REL
21578,5679,REL
21586,3931,REL
21594,3450,REL
21602,2084,REL
21610,5787,REL
21618,7480,REL
21626,3299,REL
21634,7004,REL
21642,5820,REL
21650,7722,REL
21658,9160,REL
21666,3544,REL
21674,7416,REL
21682,4699,REL
21690,7744,REL
21698,7775,REL
21706,3665,REL
21714,9266,REL
21722,7420,REL
21730,4300,REL
21738,205,REL
21746,7861,REL
21754,1718,REL
21762,3375,REL
21770,8945,REL
21778,2380,REL
21786,9058,REL
21794,8401,REL
21802,2249,REL
21810,3980,REL
21818,6426,REL
21826,5470,REL
21834,6217,REL
21842,706,REL
21850,8898,REL
21858,8520,REL
21866,4364,REL
21874,4784,REL
21882,4962,REL
21890,3471,REL
21898,2998,REL
21906,627,REL
21914,149,REL
21922,7865,REL
21930,4080,REL
21938,4559,REL
21946,2474,REL
21954,6750,REL
21962,9592,REL
21970,692,REL
21978,519,REL
21986,9247,REL
21994,2881,REL
22002,3870,REL
22010,8788,REL
22018,4522,REL
22026,9656,REL
22034,5765,REL
22042,7003,REL
22050,7944,REL
22058,2505,REL
22066,9885,REL
22074,1940,REL
22082,3582,REL
22090,3028,REL
22098,2170,REL
22106,8063,REL
22114,2762,REL
22122,3272,REL
22130,9131,REL
22138,5269,REL
22146,3575,REL
22154,6593,REL
22162,2929,REL
22170,5151,REL
22178,8626,REL
22186,7426,REL
22194,6472,REL
22202,3196,REL
22210,185,REL
22218,3666,REL
22226,9928,REL
22234,1933,REL
22242,7333,REL
22250,9354,REL
22258,533,REL
22266,4578,REL
22274,854,REL
22282,2064,REL
22290,4504,REL
22298,3908,REL
22306,816,REL
22314,6230,REL
22322,4710,REL
22330,7566,REL
22338,7257,REL
22346,5466,REL
22354,5472,REL
22362,4323,REL
22370,4208,REL
22378,5668,REL
22386,309,REL
22394,1545,REL
22402,1807,REL
22410,6498,REL
22418,1792,REL
22426,2549,REL
22434,5062,REL
22442,3992,REL
22450,6080,REL
22458,5765,REL
22466,2924,REL
22474,2921,REL
22482,9717,REL
22490,1089,REL
22498,1793,REL
22506,6796,REL
22514,4176,REL
22522,7881,REL
22530,6576,REL
22538,2663,REL
22546,785,REL
22554,2064,REL
22562,2818,REL
22570,6914,REL
22578,3465,REL
22586,6932,REL
22594,5539,REL
22602,890,REL
22610,2177,REL
22618,9549,REL
22626,8151,REL
22634,1221,REL
22642,3114,REL
22650,2385,REL
22658,3737,REL
22666,6798,REL
22674,7712,REL
22682,987,REL
22690,7791,REL
22698,6066,REL
22706,8273,REL
22714,6578,REL
22722,3905,REL
22730,9228,REL
22738,3385,REL
22746,1746,REL
22754,1775,REL
22762,856,REL
22770,9278,REL
22778,9134,REL
22786,136,REL
22794,5820,REL
22802,595,REL
22810,9712,REL
22818,5650,REL
22826,6929,REL
22834,6663,REL
22842,4173,REL
22850,3827,REL
22858,6719,REL
22866,8578,REL
22874,2151,REL
22882,9584,REL
22890,4024,REL
22898,1501,REL
22906,7205,REL
22914,548,REL
22922,20,REL
22930,6477,REL
22938,359,REL
22946,1186,REL
22954,6714,REL
22962,1675,REL
22970,7187,REL
22978,65,REL
22986,6424,REL
22994,2203,REL
23002,9427,REL
23010,8957,REL
23018,6568,REL
23026,6595,REL
23034,5222,REL
23042,559,REL
23050,261,REL
23058,4916,REL
23066,3112,REL
23074,8023,REL
23082,304,REL
23090,2303,REL
23098,123,REL
23106,5076,REL
23114,3982,REL
23122,5777,REL
23130,4969,REL
23138,1659,REL
23146,8258,REL
23154,9764,REL
23162,8825,REL
23170,4739,REL
23178,2196,REL
23186,8568,REL
23194,4695,REL
23202,7828,REL
23210,4976,REL
23218,9688,REL
23226,8812,REL
23234,1003,REL
23242,480,REL
23250,7311,REL
23258,5356,REL
23266,6543,REL
23274,9752,REL
23282,5827,REL
23290,5852,REL
23298,4732,REL
23306,2531,REL
23314,1792,REL
23322,7291,REL
23330,296,REL
23338,8814,REL
23346,8205,REL
23354,4521,REL
23362,8266,REL
23370,2101,REL
23378,8184,REL
23386,6009,REL
23394,887,REL
23402,2951,REL
23410,3649,REL
23418,768,REL
23426,3935,REL
23434,7605,REL
23442,9988,REL
23450,4169,REL
23458,4611,REL
23466,2387,REL
23474,4681,REL
23482,386,REL
23490,736,REL
23498,445,REL
23506,3042,REL
23514,308,REL
23522,7385,REL
23530,1375,REL
23538,5378,REL
23546,8853,REL
23554,4807,REL
23562,2272,REL
23570,6548,REL
23578,5792,REL
23586,7751,REL
23594,3476,REL
23602,1187,REL
23610,1715,REL
23618,8321,REL
23626,3984,REL
23634,6701,REL
23642,6174,REL
23650,8152,REL
23658,1479,REL
23666,1862,REL
23674,4125,REL
23682,7047,REL
23690,8973,REL
23698,4189,REL
23706,9128,REL
23714,6558,REL
23722,2183,REL
23730,5417,REL
23738,8015,REL
23746,5010,REL
23754,5319,REL
23762,7576,REL
23770,5868,REL
23778,4450,REL
23786,5641,REL
23794,2960,REL
23802,8667,REL
23810,1275,REL
23818,8789,REL
23826,7868,REL
23834,9029,REL
23842,8334,REL
23850,5073,REL
23858,9939,REL
23866,3811,REL
23874,1164,REL
23882,2095,REL
23890,9349,REL
23898,390,REL
23906,6643,REL
23914,8760,REL
23922,3234,REL
23930,3365,REL
23938,3875,REL
23946,5766,REL
23954,7457,REL
23962,3227,REL
23970,2911,REL
23978,676,REL
23986,8285,REL
23994,2850,REL
24002,4449,REL
24010,592,REL
24018,5251,REL
24026,6955,REL
24034,7617,REL
24042,4271,REL
24050,5688,REL
24058,4308,REL
24066,8687,REL
24074,5169,REL
24082,8121,REL
24090,434,REL
24098,862,REL
24106,8798,REL
24114,7256,REL
24122,1951,REL
24130,5731,REL
24138,9343,REL
24146,7127,REL
24154,9449,REL
24162,3935,REL
24170,4919,REL
24178,7715,REL
24186,3988,REL
24194,2837,REL
24202,1431,REL
24210,3611,REL
24218,7365,REL
24226,2561,REL
24234,9140,REL
24242,1476,REL
24250,6171,REL
24258,6736,REL
24266,6254,REL
24274,2241,REL
24282,5752,REL
24290,8218,REL
24298,7595,REL
24306,6154,REL
24314,6051,REL
24322,8006,REL
24330,7302,REL
24338,5978,REL
24346,5287,REL
24354,219,REL
24362,5860,REL
24370,5186,REL
24378,9830,REL
24386,582,REL
24394,9184,REL
24402,5906,REL
24410,1005,REL
24418,9995,REL
24426,2408,REL
24434,5930,REL
24442,1961,REL
24450,5039,REL
24458,5767,REL
24466,9591,REL
24474,2265,REL
24482,8643,REL
24490,4102,REL
24498,9516,REL
24506,2286,REL
24514,9524,REL
24522,5209,REL
24530,1452,REL
24538,8776,REL
24546,2867,REL
24554,7104,REL
24562,6871,REL
24570,9570,REL
24578,5897,REL
24586,3488,REL
24594,16,REL
24602,5319,REL
24610,8980,REL
24618,701,REL
24626,2467,REL
24634,1486,REL
24642,4354,REL
24650,6561,REL
24658,2620,REL
24666,5111,REL
24674,634,REL
24682,3911,REL
24690,8415,REL
24698,2517,REL
24706,8784,REL
24714,1840,REL
24722,3789,REL
24730,4455,REL
24738,4107,REL
24746,7032,REL
24754,2821,REL
24762,4195,REL
24770,3143,REL
24778,2195,REL
24786,3267,REL
24794,685,REL
24802,6107,REL
24810,5958,REL
24818,7488,REL
24826,1661,REL
24834,4491,REL
24842,9603,REL
24850,4611,REL
24858,4277,REL
24866,3881,REL
24874,3774,REL
24882,7126,REL
24890,6978,REL
24898,3994,REL
24906,1252,REL
24914,3291,REL
24922,8925,REL
24930,2788,REL
24938,3541,REL
24946,1560,REL
24954,8904,REL
24962,9753,REL
24970,7940,REL
24978,3222,REL
24986,1801,REL
24994,8335,REL
25002,2510,REL
25010,7103,REL
25018,1761,REL
25026,78,REL
25034,2613,REL
25042,5325,REL
25050,5032,REL
25058,7330,REL
25066,491,REL
25074,4396,REL
25082,9874,REL
25090,9294,REL
25098,3599,REL
25106,5492,REL
25114,8183,REL
25122,9501,REL
25130,3563,REL
25138,239,REL
25146,169,REL
25154,7067,REL
25162,7389,REL
25170,9869,REL
25178,5854,REL
25186,7398,REL
25194,3569,REL
25202,2457,REL
25210,7320,REL
25218,3088,REL
25226,7637,REL
25234,5505,REL
25242,629,REL
25250,5949,REL
25258,7638,REL
25266,2030,REL
25274,3545,REL
25282,4002,REL
25290,2840,REL
25298,285,REL
25306,2083,REL
25314,4370,REL
25322,431,REL
25330,5052,REL
25338,9311,REL
25346,5887,REL
25354,5036,REL
25362,5878,REL
25370,926,REL
25378,6298,REL
25386,7776,REL
25394,845,REL
25402,7863,REL
25410,1597,REL
25418,6939,REL
25426,59,REL
25434,1482,REL
25442,5768,REL
25450,7439,REL
25458,9422,REL
25466,9271,REL
25474,2691,REL
25482,8862,REL
25490,8515,REL
25498,3609,REL
25506,2907,REL
25514,6218,REL
25522,344,REL
25530,2138,REL
25538,2291,REL
25546,6714,REL
25554,4146,REL
25562,6431,REL
25570,8481,REL
25578,2831,REL
25586,2601,REL
25594,3857,REL
25602,1288,REL
25610,6984,REL
25618,1162,REL
25626,2536,REL
25634,5106,REL
25642,4708,REL
25650,5667,REL
25658,2041,REL
25666,3931,REL
25674,3862,REL
25682,6234,REL
25690,2333,REL
25698,7999,REL
25706,1792,REL
25714,3335,REL
25722,618,REL
25730,5014,REL
25738,3794,REL
25746,1893,REL
25754,902,REL
25762,2378,REL
25770,2821,REL
25778,9095,REL
25786,4725,REL
25794,3644,REL
25802,3953,REL
25810,9326,REL
25818,5477,REL
25826,1008,REL
25834,7000,REL
25842,6849,REL
25850,1209,REL
25858,8133,REL
25866,4897,REL
25874,9077,REL
25882,7341,REL
25890,8405,REL
25898,6105,REL
25906,2678,REL
25914,5195,REL
25922,3107,REL
25930,789,REL
25938,900,REL
25946,8313,REL
25954,8239,REL
25962,4888,REL
25970,8352,REL
25978,9311,REL
25986,3251,REL
25994,8677,REL
26002,4651,REL
26010,528,REL
26018,3814,REL
26026,3723,REL
26034,7525,REL
26042,8220,REL
26050,8338,REL
26058,1629,REL
26066,3897,REL
26074,6785,REL
26082,2092,REL
26090,6454,REL
26098,5048,REL
26106,1014,REL
26114,9997,REL
26122,8444,REL
26130,4260,REL
26138,8607,REL
26146,4227,REL
26154,6231,REL
26162,8418,REL
26170,9364,REL
26178,3307,REL
26186,4096,REL
26194,5312,REL
26202,7419,REL
26210,4844,REL
26218,6392,REL
26226,1412,REL
26234,3061,REL
26242,1348,REL
26250,186,REL
26258,6833,REL
26266,4669,REL
26274,3172,REL
26282,4483,REL
26290,6465,REL
26298,1503,REL
26306,5036,REL
26314,6269,REL
26322,9853,REL
26330,7665,REL
26338,7766,REL
26346,9761,REL
26354,2668,REL
26362,7522,REL
26370,2721,REL
26378,4161,REL
26386,7781,REL
26394,8201,REL
26402,4450,REL
26410,5455,REL
26418,5736,REL
26426,582,REL
26434,550,REL
26442,6793,REL
26450,6622,REL
26458,6571,REL
26466,8605,REL
26474,8829,REL
26482,8020,REL
26490,1237,REL
26498,7754,REL
26506,4096,REL
26514,5708,REL
26522,7715,REL
26530,1550,REL
26538,8661,REL
26546,3062,REL
26554,3505,REL
26562,4940,REL
26570,4685,REL
26578,6801,REL
26586,2704,REL
26594,8109,REL
26602,2499,REL
26610,7945,REL
26618,3724,REL
26626,4319,REL
26634,8530,REL
26642,8098,REL
26650,8114,REL
26658,4732,REL
26666,2647,REL
26674,8214,REL
26682,2231,REL
26690,698,REL
26698,1160,REL
26706,6205,REL
26714,9822,REL
26722,5254,REL
26730,2321,REL
26738,5452,REL
26746,539,REL
26754,3583,REL
26762,8970,REL
26770,4073,REL
26778,522,REL
26786,1406,REL
26794,1798,REL
26802,1411,REL
26810,9157,REL
26818,4172,REL
26826,5204,REL
26834,1194,REL
26842,4994,REL
26850,6080,REL
26858,5696,REL
26866,5527,REL
26874,8827,REL
26882,9578,REL
26890,4402,REL
26898,4824,REL
26906,4614,REL
26914,7463,REL
26922,4473,REL
26930,2910,REL
26938,3122,REL
26946,58,REL
26954,2703,REL
26962,1238,REL
26970,3744,REL
26978,8991,REL
26986,3756,REL
26994,4218,REL
27002,3836,REL
27010,3678,REL
27018,5742,REL
27026,9984,REL
27034,3975,REL
27042,7045,REL
27050,8948,REL
27058,6788,REL
27066,3873,REL
27074,5740,REL
27082,5509,REL
27090,3959,REL
27098,1745,REL
27106,8034,REL
27114,4460,REL
27122,388,REL
27130,1076,REL
27138,2638,REL
27146,5483,REL
27154,933,REL
27162,1147,REL
27170,9293,REL
27178,3081,REL
27186,4070,REL
27194,1942,REL
27202,5594,REL
27210,3176,REL
27218,3825,REL
27226,3735,REL
27234,4078,REL
27242,1657,REL
27250,7363,REL
27258,4075,REL
27266,9905,REL
27274,7289,REL
27282,7016,REL
27290,6767,REL
27298,5716,REL
27306,8438,REL
27314,3470,REL
27322,3526,REL
27330,9092,REL
27338,6910,REL
27346,4127,REL
27354,3825,REL
27362,1084,REL
27370,317,REL
27378,6855,REL
27386,5446,REL
27394,9806,REL
27402,6087,REL
27410,6791,REL
27418,5987,REL
27426,4761,REL
27434,6022,REL
27442,1326,REL
27450,23,REL
27458,2430,REL
27466,5956,REL
27474,1875,REL
27482,8162,REL
27490,921,REL
27498,249,REL
27506,9522,REL
27514,3913,REL
27522,5561,REL
27530,299,REL
27538,398,REL
27546,633,REL
27554,8728,REL
27562,5419,REL
27570,3908,REL
27578,9629,REL
27586,1726,REL
27594,7811,REL
27602,3696,REL
27610,476,REL
27618,26,REL
27626,4329,REL
27634,5797,REL
27642,8676,REL
27650,3454,REL
27658,4025,REL
27666,1917,REL
27674,4843,REL
27682,5779,REL
27690,6348,REL
27698,9917,REL
27706,2505,REL
27714,8326,REL
27722,8642,REL
27730,187,REL
27738,7847,REL
27746,9172,REL
27754,8232,REL
27762,6836,REL
27770,7229,REL
27778,7643,REL
27786,6297,REL
27794,7299,REL
27802,6242,REL
27810,7442,REL
27818,5759,REL
27826,9021,REL
27834,6093,REL
27842,4329,REL
27850,5758,REL
27858,2715,REL
27866,1013,REL
27874,7152,REL
27882,3909,REL
27890,6941,REL
27898,6411,REL
27906,3418,REL
27914,1206,REL
27922,1692,REL
27930,7865,REL
27938,2471,REL
27946,8279,REL
27954,8877,REL
27962,3807,REL
27970,824,REL
27978,921,REL
27986,5285,REL
27994,1527,REL
28002,8736,REL
28010,1721,REL
28018,849,REL
28026,136,REL
28034,8469,REL
28042,7016,REL
28050,4033,REL
28058,9265,REL
28066,3484,REL
28074,5700,REL
28082,4839,REL
28090,2517,REL
28098,801,REL
28106,6090,REL
28114,8277,REL
28122,9729,REL
28130,9917,REL
28138,760,REL
28146,8659,REL
28154,2633,REL
28162,7620,REL
28170,1061,REL
28178,7866,REL
28186,2964,REL
28194,7297,REL
28202,9839,REL
28210,3769,REL
28218,6609,REL
